CHARACTER DISTANCE,FOOD DISTANCE,SKILL LEVEL,STEERING ACTION
270.4,390.714,30,WANDERING
270.443,391.195,30,WANDERING
270.484,391.657,30,WANDERING
270.527,392.102,30,WANDERING
270.568,392.529,30,WANDERING
270.609,392.94,30,WANDERING
270.65,393.335,30,WANDERING
270.69,393.715,30,WANDERING
270.73,394.08,30,WANDERING
270.769,394.431,30,WANDERING
270.808,394.768,30,WANDERING
272.08,396.193,30,WANDERING
272.517,396.863,30,WANDERING
273.437,397.953,30,WANDERING
274.004,398.718,30,WANDERING
274.751,399.635,30,WANDERING
274.44,400.401,30,WANDERING
274.799,401.211,30,WANDERING
274.735,401.943,30,WANDERING
274.939,402.677,30,WANDERING
274.974,403.363,30,WANDERING
275.114,404.036,30,WANDERING
275.187,404.674,30,WANDERING
275.301,405.293,30,WANDERING
275.387,405.886,30,WANDERING
275.488,406.457,30,WANDERING
275.578,407.005,30,WANDERING
275.672,407.532,30,WANDERING
275.761,408.039,30,WANDERING
275.851,408.527,30,WANDERING
275.936,408.995,30,WANDERING
276.022,409.445,30,WANDERING
276.104,409.878,30,WANDERING
276.185,410.295,30,WANDERING
276.264,410.695,30,WANDERING
276.341,411.079,30,WANDERING
276.416,411.449,30,WANDERING
276.489,411.805,30,WANDERING
276.56,412.146,30,WANDERING
277.837,413.591,30,WANDERING
278.296,414.27,30,WANDERING
279.226,415.375,30,WANDERING
279.81,416.15,30,WANDERING
280.568,417.078,30,WANDERING
281.585,417.855,30,WANDERING
282.382,418.675,30,WANDERING
283.268,419.417,30,WANDERING
284.046,420.16,30,WANDERING
284.844,420.856,30,WANDERING
285.582,421.536,30,WANDERING
286.313,422.183,30,WANDERING
287.004,422.81,30,WANDERING
287.678,423.41,30,WANDERING
288.322,423.988,30,WANDERING
288.945,424.543,30,WANDERING
289.543,425.077,30,WANDERING
290.12,425.59,30,WANDERING
290.674,426.083,30,WANDERING
291.209,426.557,30,WANDERING
291.723,427.013,30,WANDERING
292.218,427.452,30,WANDERING
292.694,427.873,30,WANDERING
293.152,428.278,30,WANDERING
293.593,428.667,30,WANDERING
294.017,429.041,30,WANDERING
294.425,429.401,30,WANDERING
294.818,429.747,30,WANDERING
296.382,431.209,30,WANDERING
297.131,431.896,30,WANDERING
298.33,433.014,30,WANDERING
299.178,433.798,30,WANDERING
300.186,434.738,30,WANDERING
301.504,435.523,30,WANDERING
302.549,436.353,30,WANDERING
303.698,437.103,30,WANDERING
304.713,437.855,30,WANDERING
305.748,438.558,30,WANDERING
306.706,439.247,30,WANDERING
307.652,439.901,30,WANDERING
308.547,440.535,30,WANDERING
309.418,441.141,30,WANDERING
310.249,441.725,30,WANDERING
311.053,442.286,30,WANDERING
311.823,442.826,30,WANDERING
312.566,443.345,30,WANDERING
313.28,443.844,30,WANDERING
313.967,444.323,30,WANDERING
314.627,444.784,30,WANDERING
315.262,445.227,30,WANDERING
315.873,445.653,30,WANDERING
316.461,446.062,30,WANDERING
317.025,446.455,30,WANDERING
317.569,446.834,30,WANDERING
318.091,447.197,30,WANDERING
318.593,447.547,30,WANDERING
320.244,449.024,30,WANDERING
321.087,449.719,30,WANDERING
322.37,450.849,30,WANDERING
323.303,451.641,30,WANDERING
324.39,452.59,30,WANDERING
326.995,453.383,30,WANDERING
328.507,454.221,30,WANDERING
330.591,454.979,30,WANDERING
332.193,455.739,30,WANDERING
333.988,456.449,30,WANDERING
335.55,457.144,30,WANDERING
337.156,457.805,30,WANDERING
338.633,458.445,30,WANDERING
340.095,459.057,30,WANDERING
341.473,459.648,30,WANDERING
342.815,460.214,30,WANDERING
344.094,460.759,30,WANDERING
345.33,461.283,30,WANDERING
346.513,461.787,30,WANDERING
347.654,462.271,30,WANDERING
348.748,462.736,30,WANDERING
349.801,463.183,30,WANDERING
350.812,463.613,30,WANDERING
351.784,464.026,30,WANDERING
352.718,464.423,30,WANDERING
353.616,464.805,30,WANDERING
354.479,465.172,30,WANDERING
355.308,465.525,30,WANDERING
358.956,467.016,30,WANDERING
360.649,467.717,30,WANDERING
363.429,468.857,30,WANDERING
365.367,469.657,30,WANDERING
367.696,470.614,30,WANDERING
369.638,471.415,30,WANDERING
371.693,472.261,20,WANDERING
374.086,473.566,20,DANCING
375.18,473.566,20,DANCING
376.203,473.566,20,DANCING
377.205,473.566,20,DANCING
378.157,473.566,20,DANCING
379.079,473.566,20,DANCING
379.961,473.566,20,DANCING
380.813,473.566,20,DANCING
381.629,473.566,20,DANCING
382.415,473.566,20,DANCING
383.17,473.566,20,DANCING
383.896,473.566,20,DANCING
384.594,473.566,20,DANCING
385.266,473.566,20,DANCING
385.911,473.566,20,DANCING
386.531,473.566,20,DANCING
387.127,473.566,20,DANCING
387.7,473.566,20,DANCING
388.251,473.566,20,DANCING
388.78,473.566,20,DANCING
390.436,473.566,20,DANCING
391.297,473.566,20,DANCING
392.589,473.566,20,DANCING
394.096,473.566,20,DANCING
395.375,473.566,20,DANCING
396.714,473.566,20,DANCING
397.931,473.566,20,DANCING
399.147,473.566,20,DANCING
400.287,473.566,20,DANCING
401.401,473.566,22,WANDERING
402.461,473.566,22,DANCING
403.487,473.566,22,DANCING
404.469,473.566,22,DANCING
405.416,473.566,22,DANCING
406.324,473.566,22,DANCING
407.199,473.566,22,DANCING
408.039,473.566,22,DANCING
408.847,473.566,22,DANCING
409.623,473.566,22,DANCING
410.37,473.566,22,DANCING
411.087,473.566,22,DANCING
411.777,473.566,22,DANCING
412.44,473.566,22,DANCING
413.078,473.566,22,DANCING
413.69,473.566,22,DANCING
414.279,473.566,22,DANCING
414.845,473.566,22,DANCING
415.389,473.566,22,DANCING
417.046,473.566,22,DANCING
417.917,473.566,22,DANCING
419.213,473.566,22,DANCING
420.167,473.566,22,DANCING
421.269,473.566,22,DANCING
422.21,473.566,22,DANCING
423.189,473.566,22,DANCING
424.083,473.566,22,DANCING
424.972,473.566,22,DANCING
425.807,473.566,22,DANCING
426.622,473.566,22,DANCING
427.398,473.566,24,WANDERING
428.148,473.566,24,DANCING
428.866,473.566,24,DANCING
429.557,473.566,24,DANCING
430.221,473.566,24,DANCING
430.859,473.566,24,DANCING
431.472,473.566,24,DANCING
432.062,473.566,24,DANCING
432.628,473.566,24,DANCING
433.173,473.566,24,DANCING
433.696,473.566,24,DANCING
434.198,473.566,24,DANCING
434.682,473.566,24,DANCING
435.146,473.566,24,DANCING
435.592,473.566,24,DANCING
436.021,473.566,24,DANCING
436.433,473.566,24,DANCING
437.967,473.566,24,DANCING
438.718,473.566,24,DANCING
439.9,473.566,24,DANCING
440.743,473.566,24,DANCING
441.74,473.566,24,DANCING
442.58,473.566,24,DANCING
443.463,473.566,24,DANCING
444.264,473.566,24,DANCING
445.064,473.566,24,DANCING
445.813,473.566,24,DANCING
446.546,473.566,24,DANCING
447.243,473.566,24,DANCING
447.918,473.566,24,DANCING
448.563,473.566,26,WANDERING
449.185,473.566,26,DANCING
449.782,473.566,26,DANCING
450.356,473.566,26,DANCING
450.908,473.566,26,DANCING
450.908,473.566,26,DANCING
448.923,473.566,26,DANCING
448.278,473.566,26,DANCING
446.855,473.566,26,DANCING
445.999,473.566,26,DANCING
444.851,473.566,26,DANCING
443.954,473.566,26,DANCING
442.961,473.566,26,DANCING
442.091,473.566,26,DANCING
441.201,473.566,26,DANCING
440.38,473.566,26,DANCING
439.57,473.566,26,DANCING
438.804,473.566,26,DANCING
438.06,473.566,26,DANCING
437.351,473.566,26,DANCING
436.665,473.566,26,DANCING
436.009,473.566,26,DANCING
434.82,473.566,26,DANCING
434.034,473.566,26,DANCING
433.055,473.566,26,DANCING
432.258,473.566,26,DANCING
431.402,473.566,26,DANCING
430.638,473.566,26,DANCING
429.869,473.566,26,DANCING
429.154,473.566,26,DANCING
428.452,473.566,28,WANDERING
426.633,473.566,28,DANCING
425.613,473.566,28,DANCING
424.169,473.566,28,DANCING
423.077,473.566,28,DANCING
421.84,473.566,28,DANCING
420.771,473.566,28,DANCING
419.667,473.566,28,DANCING
418.655,473.566,28,DANCING
417.652,473.566,28,DANCING
416.708,473.566,28,DANCING
415.787,473.566,28,DANCING
414.911,473.566,28,DANCING
414.064,473.566,28,DANCING
413.253,473.566,28,DANCING
412.472,473.566,28,DANCING
411.723,473.566,28,DANCING
411.002,473.566,28,DANCING
410.31,473.566,28,DANCING
409.644,473.566,28,DANCING
409.005,473.566,28,DANCING
408.39,473.566,28,DANCING
407.8,473.566,28,DANCING
407.232,473.566,28,DANCING
406.687,473.566,28,DANCING
406.163,473.566,28,DANCING
405.66,473.566,28,DANCING
405.176,473.566,28,DANCING
404.711,473.566,28,DANCING
403.103,473.566,28,DANCING
402.297,473.566,30,WANDERING
401.053,473.566,30,WANDERING
401.891,475.306,30,WANDERING
401.404,475.871,30,WANDERING
401.759,477.119,30,WANDERING
401.577,477.87,30,WANDERING
401.737,478.877,30,WANDERING
401.678,479.664,30,WANDERING
401.757,480.536,30,WANDERING
401.748,481.3,30,WANDERING
401.793,482.081,30,WANDERING
401.803,482.802,30,WANDERING
401.835,483.514,30,WANDERING
401.851,484.186,30,WANDERING
401.877,484.84,30,WANDERING
401.895,485.464,30,WANDERING
401.917,486.066,30,WANDERING
401.936,486.643,30,WANDERING
401.956,487.199,30,WANDERING
402.528,488.285,30,WANDERING
402.728,488.979,30,WANDERING
403.147,489.872,30,WANDERING
404.554,491.734,30,WANDERING
405.269,492.886,30,WANDERING
406.361,494.399,30,WANDERING
407.154,495.595,30,WANDERING
408.081,496.909,30,WANDERING
407.158,498.068,30,WANDERING
407.424,499.248,30,WANDERING
406.947,500.34,30,WANDERING
406.954,501.416,30,WANDERING
406.665,502.434,30,WANDERING
406.575,503.423,30,WANDERING
406.369,504.366,30,WANDERING
406.248,505.278,30,WANDERING
406.082,506.151,30,WANDERING
405.954,506.992,30,WANDERING
405.812,507.799,30,WANDERING
405.687,508.575,30,WANDERING
405.559,509.321,30,WANDERING
405.442,510.038,30,WANDERING
405.325,510.727,30,WANDERING
405.216,511.389,30,WANDERING
405.109,512.026,30,WANDERING
405.007,512.637,30,WANDERING
404.909,513.225,30,WANDERING
404.815,513.79,30,WANDERING
405.294,514.907,30,WANDERING
405.393,515.617,30,WANDERING
405.721,516.533,30,WANDERING
405.889,517.265,30,WANDERING
406.146,518.065,30,WANDERING
405.756,518.774,30,WANDERING
405.786,519.495,30,WANDERING
405.557,520.164,30,WANDERING
405.501,520.823,30,WANDERING
405.343,521.447,30,WANDERING
405.257,522.054,30,WANDERING
405.133,522.633,30,WANDERING
405.04,523.193,30,WANDERING
404.934,523.73,30,WANDERING
404.843,524.248,30,WANDERING
404.748,524.745,30,WANDERING
404.662,525.223,30,WANDERING
404.576,525.683,30,WANDERING
404.496,526.126,30,WANDERING
404.417,526.551,30,WANDERING
404.342,526.96,30,WANDERING
404.27,527.354,30,WANDERING
404.2,527.732,30,WANDERING
404.134,528.096,30,WANDERING
404.07,528.445,30,WANDERING
404.008,528.782,30,WANDERING
403.949,529.105,30,WANDERING
403.892,529.416,30,WANDERING
404.412,530.32,30,WANDERING
404.547,530.805,30,WANDERING
404.911,531.518,30,WANDERING
405.113,532.049,30,WANDERING
404.822,532.659,30,WANDERING
404.85,533.184,30,WANDERING
404.682,533.729,30,WANDERING
404.644,534.229,30,WANDERING
404.529,534.726,30,WANDERING
404.469,535.194,30,WANDERING
404.379,535.651,30,WANDERING
404.313,536.087,30,WANDERING
404.237,536.51,30,WANDERING
404.172,536.914,30,WANDERING
404.104,537.305,30,WANDERING
404.042,537.68,30,WANDERING
403.981,538.041,30,WANDERING
403.923,538.389,30,WANDERING
403.867,538.723,30,WANDERING
403.813,539.045,30,WANDERING
403.761,539.355,30,WANDERING
403.712,539.652,30,WANDERING
403.664,539.939,30,WANDERING
403.618,540.214,30,WANDERING
403.574,540.479,30,WANDERING
403.532,540.734,30,WANDERING
403.491,540.979,30,WANDERING
403.452,541.215,30,WANDERING
403.991,542.081,30,WANDERING
404.142,542.508,30,WANDERING
404.523,543.179,30,WANDERING
404.74,543.66,30,WANDERING
405.599,544.229,30,WANDERING
406.011,544.71,30,WANDERING
406.672,545.216,30,WANDERING
407.139,545.676,30,WANDERING
407.696,546.136,30,WANDERING
408.163,546.568,30,WANDERING
408.655,546.991,30,WANDERING
409.101,547.394,30,WANDERING
409.548,547.785,30,WANDERING
409.966,548.159,30,WANDERING
410.376,548.52,30,WANDERING
410.765,548.867,30,WANDERING
411.142,549.202,30,WANDERING
411.503,549.523,30,WANDERING
411.851,549.833,30,WANDERING
412.185,550.131,30,WANDERING
412.506,550.417,30,WANDERING
412.815,550.693,30,WANDERING
413.112,550.958,30,WANDERING
413.398,551.213,30,WANDERING
413.672,551.459,30,WANDERING
413.936,551.695,30,WANDERING
414.19,551.922,30,WANDERING
415.025,552.14,30,WANDERING
416.008,553.023,30,WANDERING
416.841,553.445,30,WANDERING
417.712,554.125,30,WANDERING
418.506,554.605,30,WANDERING
419.297,555.18,30,WANDERING
420.04,555.662,30,WANDERING
420.765,556.171,30,WANDERING
421.456,556.633,30,WANDERING
422.124,557.096,30,WANDERING
422.764,557.53,30,WANDERING
423.38,557.956,30,WANDERING
423.972,558.36,30,WANDERING
424.541,558.753,30,WANDERING
425.089,559.129,30,WANDERING
425.615,559.492,30,WANDERING
426.12,559.841,30,WANDERING
426.607,560.177,30,WANDERING
427.074,560.5,30,WANDERING
427.523,560.811,30,WANDERING
427.955,561.11,30,WANDERING
428.37,561.398,30,WANDERING
428.769,561.675,30,WANDERING
429.153,561.941,30,WANDERING
429.522,562.197,30,WANDERING
429.876,562.444,30,WANDERING
430.217,562.681,30,WANDERING
431.703,562.909,30,WANDERING
432.395,563.129,30,WANDERING
434.061,564.044,30,WANDERING
434.493,564.478,30,WANDERING
435.652,565.181,30,WANDERING
436.294,565.676,30,WANDERING
437.211,566.27,30,WANDERING
437.903,566.767,30,WANDERING
438.689,567.293,30,WANDERING
439.367,567.769,30,WANDERING
440.068,568.247,30,WANDERING
440.712,568.694,30,WANDERING
441.35,569.133,30,WANDERING
441.95,569.55,30,WANDERING
442.536,569.955,30,WANDERING
443.094,570.343,30,WANDERING
443.633,570.717,30,WANDERING
444.15,571.076,30,WANDERING
444.647,571.422,30,WANDERING
445.125,571.755,30,WANDERING
445.585,572.076,30,WANDERING
446.027,572.384,30,WANDERING
446.451,572.68,30,WANDERING
446.859,572.966,30,WANDERING
447.252,573.24,30,WANDERING
447.629,573.504,30,WANDERING
447.991,573.758,30,WANDERING
448.339,574.002,30,WANDERING
448.674,574.237,30,WANDERING
448.996,574.463,30,WANDERING
449.819,575.415,30,WANDERING
449.769,575.864,30,WANDERING
450.256,576.595,30,WANDERING
450.384,577.109,30,WANDERING
450.723,577.725,30,WANDERING
450.912,578.24,30,WANDERING
451.181,578.786,30,WANDERING
451.383,579.28,30,WANDERING
451.614,579.776,30,WANDERING
451.812,580.24,30,WANDERING
452.018,580.695,30,WANDERING
452.206,581.127,30,WANDERING
452.393,581.547,30,WANDERING
452.569,581.948,30,WANDERING
452.74,582.336,30,WANDERING
452.903,582.708,30,WANDERING
453.061,583.067,30,WANDERING
453.212,583.412,30,WANDERING
453.357,583.744,30,WANDERING
453.497,584.063,30,WANDERING
453.631,584.37,30,WANDERING
453.76,584.665,30,WANDERING
453.884,584.95,30,WANDERING
454.004,585.223,30,WANDERING
454.118,585.486,30,WANDERING
454.229,585.738,30,WANDERING
454.334,585.982,30,WANDERING
454.436,586.215,30,WANDERING
455.042,587.204,30,WANDERING
454.792,587.67,30,WANDERING
455.082,588.428,30,WANDERING
455.024,588.961,30,WANDERING
455.181,589.599,30,WANDERING
455.197,590.134,30,WANDERING
455.299,590.699,30,WANDERING
455.342,591.211,30,WANDERING
455.418,591.725,30,WANDERING
455.469,592.206,30,WANDERING
454.361,592.677,30,WANDERING
454.032,593.125,30,WANDERING
453.248,593.559,30,WANDERING
452.793,593.975,30,WANDERING
452.166,594.377,30,WANDERING
451.684,594.762,30,WANDERING
451.144,595.134,30,WANDERING
450.675,595.49,30,WANDERING
450.192,595.834,30,WANDERING
449.748,596.164,30,WANDERING
449.309,596.482,30,WANDERING
448.895,596.788,30,WANDERING
448.493,597.082,30,WANDERING
448.109,597.364,30,WANDERING
447.738,597.636,30,WANDERING
447.383,597.898,30,WANDERING
445.874,598.149,30,WANDERING
445.167,598.391,30,WANDERING
444.536,599.414,20,WANDERING
441.695,597.312,20,DANCING
440.071,597.312,20,DANCING
438.962,597.312,20,DANCING
437.611,597.312,20,DANCING
436.495,597.312,20,DANCING
435.308,597.312,20,DANCING
434.241,597.312,20,DANCING
433.17,597.312,20,DANCING
432.171,597.312,20,DANCING
431.192,597.312,20,DANCING
430.264,597.312,20,DANCING
429.365,597.312,20,DANCING
428.507,597.312,20,DANCING
427.679,597.312,20,DANCING
426.886,597.312,20,DANCING
426.122,597.312,20,DANCING
425.39,597.312,20,DANCING
424.686,597.312,20,DANCING
424.01,597.312,20,DANCING
423.361,597.312,20,DANCING
422.737,597.312,20,DANCING
422.137,597.312,20,DANCING
421.562,597.312,20,DANCING
421.008,597.312,20,DANCING
420.477,597.312,20,DANCING
418.788,597.312,20,DANCING
417.915,597.312,20,DANCING
416.599,597.312,20,DANCING
415.637,597.312,20,DANCING
414.032,597.312,22,WANDERING
412.923,597.312,22,DANCING
411.583,597.312,22,DANCING
410.471,597.312,22,DANCING
409.293,597.312,22,DANCING
408.231,597.312,22,DANCING
407.167,597.312,22,DANCING
406.174,597.312,22,DANCING
405.202,597.312,22,DANCING
404.28,597.312,22,DANCING
403.387,597.312,22,DANCING
402.534,597.312,22,DANCING
401.712,597.312,22,DANCING
400.924,597.312,22,DANCING
400.166,597.312,22,DANCING
399.439,597.312,22,DANCING
398.74,597.312,22,DANCING
398.069,597.312,22,DANCING
397.425,597.312,22,DANCING
396.805,597.312,22,DANCING
396.211,597.312,22,DANCING
395.639,597.312,22,DANCING
395.09,597.312,22,DANCING
394.563,597.312,22,DANCING
392.865,597.312,22,DANCING
391.992,597.312,22,DANCING
390.67,597.312,22,DANCING
389.706,597.312,22,DANCING
388.129,597.312,22,DANCING
387.029,597.312,22,DANCING
385.71,597.312,24,WANDERING
384.61,597.312,24,DANCING
383.448,597.312,24,DANCING
382.4,597.312,24,DANCING
381.351,597.312,24,DANCING
380.37,597.312,24,DANCING
379.412,597.312,24,DANCING
378.502,597.312,24,DANCING
377.622,597.312,24,DANCING
376.781,597.312,24,DANCING
375.971,597.312,24,DANCING
375.194,597.312,24,DANCING
374.447,597.312,24,DANCING
373.73,597.312,24,DANCING
373.042,597.312,24,DANCING
372.381,597.312,24,DANCING
371.745,597.312,24,DANCING
371.135,597.312,24,DANCING
370.549,597.312,24,DANCING
369.987,597.312,24,DANCING
369.446,597.312,24,DANCING
368.927,597.312,24,DANCING
368.428,597.312,24,DANCING
366.744,597.312,24,DANCING
365.892,597.312,24,DANCING
364.586,597.312,24,DANCING
363.64,597.312,24,DANCING
362.118,597.312,24,DANCING
361.046,597.312,24,DANCING
359.77,597.312,24,DANCING
358.702,597.312,26,WANDERING
357.577,597.312,26,DANCING
356.561,597.312,26,DANCING
355.545,597.312,26,DANCING
354.595,597.312,26,DANCING
353.667,597.312,26,DANCING
352.786,597.312,26,DANCING
351.934,597.312,26,DANCING
351.12,597.312,26,DANCING
350.335,597.312,26,DANCING
349.584,597.312,26,DANCING
348.861,597.312,26,DANCING
348.168,597.312,26,DANCING
347.502,597.312,26,DANCING
346.862,597.312,26,DANCING
346.248,597.312,26,DANCING
345.658,597.312,26,DANCING
345.092,597.312,26,DANCING
344.548,597.312,26,DANCING
344.025,597.312,26,DANCING
343.523,597.312,26,DANCING
341.822,597.312,26,DANCING
340.963,597.312,26,DANCING
339.644,597.312,26,DANCING
338.69,597.312,26,DANCING
337.2,597.312,26,DANCING
336.135,597.312,26,DANCING
334.882,597.312,26,DANCING
333.825,597.312,26,DANCING
332.719,597.312,26,DANCING
331.716,597.312,28,WANDERING
330.716,597.312,28,DANCING
329.779,597.312,28,DANCING
328.866,597.312,28,DANCING
327.998,597.312,28,DANCING
327.16,597.312,28,DANCING
326.359,597.312,28,DANCING
325.587,597.312,28,DANCING
324.848,597.312,28,DANCING
324.137,597.312,28,DANCING
323.455,597.312,28,DANCING
322.801,597.312,28,DANCING
322.172,597.312,28,DANCING
321.569,597.312,28,DANCING
320.989,597.312,28,DANCING
320.433,597.312,28,DANCING
319.898,597.312,28,DANCING
319.385,597.312,28,DANCING
318.893,597.312,28,DANCING
317.186,597.312,28,DANCING
316.33,597.312,28,DANCING
315.009,597.312,28,DANCING
314.057,597.312,28,DANCING
312.618,597.312,28,DANCING
311.571,597.312,28,DANCING
310.356,597.312,28,DANCING
309.323,597.312,28,DANCING
308.248,597.312,28,DANCING
307.27,597.312,28,DANCING
306.299,597.312,28,DANCING
305.387,597.312,30,WANDERING
304.5,597.312,30,WANDERING
302.344,595.97,30,WANDERING
301.104,595.534,30,WANDERING
299.104,593.781,30,WANDERING
297.704,592.945,30,WANDERING
296.041,591.603,30,WANDERING
294.655,590.656,30,WANDERING
293.199,589.529,30,WANDERING
291.887,588.584,30,WANDERING
290.581,587.588,30,WANDERING
289.362,586.687,30,WANDERING
288.176,585.786,30,WANDERING
287.053,584.943,30,WANDERING
285.97,584.119,30,WANDERING
284.938,583.336,30,WANDERING
283.947,582.578,30,WANDERING
283,581.854,30,WANDERING
280.833,581.155,30,WANDERING
278.295,579.477,30,WANDERING
276.148,578.505,30,WANDERING
273.902,577.163,30,WANDERING
271.665,576.133,30,WANDERING
269.572,574.978,30,WANDERING
267.537,573.974,30,WANDERING
265.605,572.941,30,WANDERING
263.743,571.992,30,WANDERING
261.965,571.052,30,WANDERING
260.258,570.167,30,WANDERING
258.623,569.305,30,WANDERING
257.056,568.483,30,WANDERING
255.554,567.69,30,WANDERING
253.978,566.145,30,WANDERING
252.561,565.158,30,WANDERING
251.158,563.894,30,WANDERING
249.851,562.88,30,WANDERING
248.586,561.779,30,WANDERING
247.39,560.802,30,WANDERING
246.243,559.811,30,WANDERING
245.151,558.893,30,WANDERING
244.108,557.989,30,WANDERING
243.113,557.134,30,WANDERING
242.162,556.305,30,WANDERING
241.255,555.513,30,WANDERING
240.388,554.749,30,WANDERING
239.56,554.017,30,WANDERING
237.494,553.312,30,WANDERING
235.049,551.623,30,WANDERING
232.998,550.643,30,WANDERING
230.844,549.292,30,WANDERING
228.883,548.254,30,WANDERING
226.943,547.091,30,WANDERING
225.136,546.079,30,WANDERING
223.378,545.039,30,WANDERING
221.72,544.083,30,WANDERING
220.122,543.137,30,WANDERING
218.604,542.244,30,WANDERING
217.147,541.376,30,WANDERING
215.759,540.549,30,WANDERING
214.43,539.749,30,WANDERING
213.237,538.205,30,WANDERING
212.058,537.215,30,WANDERING
210.978,535.951,30,WANDERING
209.929,534.935,30,WANDERING
208.954,533.833,30,WANDERING
208.018,532.854,30,WANDERING
207.139,531.863,30,WANDERING
206.301,530.943,30,WANDERING
205.51,530.039,30,WANDERING
204.757,529.183,30,WANDERING
204.046,528.352,30,WANDERING
203.37,527.56,30,WANDERING
202.729,526.795,30,WANDERING
202.121,526.062,30,WANDERING
200.079,525.357,30,WANDERING
197.789,523.661,30,WANDERING
195.799,522.679,30,WANDERING
193.757,521.323,30,WANDERING
191.879,520.283,30,WANDERING
190.025,519.116,30,WANDERING
188.277,518.101,30,WANDERING
186.579,517.058,30,WANDERING
184.961,516.098,30,WANDERING
183.4,515.149,30,WANDERING
181.906,514.254,30,WANDERING
180.469,513.383,30,WANDERING
179.091,512.553,30,WANDERING
177.766,511.751,30,WANDERING
176.495,510.983,30,WANDERING
175.538,509.472,30,WANDERING
174.458,508.512,30,WANDERING
173.537,507.278,30,WANDERING
172.587,506.29,30,WANDERING
171.728,505.215,30,WANDERING
170.877,504.263,30,WANDERING
170.085,503.297,30,WANDERING
169.316,502.401,30,WANDERING
168.59,501.521,30,WANDERING
167.892,500.687,30,WANDERING
167.228,499.879,30,WANDERING
166.593,499.107,30,WANDERING
165.987,498.362,30,WANDERING
164.182,497.648,30,WANDERING
163.234,496.962,30,WANDERING
160.612,495.278,30,WANDERING
159.19,494.311,30,WANDERING
157.139,492.968,30,WANDERING
155.614,491.94,30,PATHFINDING
153.082,492.313,30,PATHFINDING
151.326,491.809,30,PATHFINDING
149.213,491.881,30,PATHFINDING
147.454,491.6,30,PATHFINDING
145.593,491.559,30,PATHFINDING
143.915,491.377,30,PATHFINDING
142.234,491.298,30,PATHFINDING
140.664,491.165,30,PATHFINDING
139.128,491.076,30,PATHFINDING
137.67,490.97,30,PATHFINDING
136.259,490.884,30,PATHFINDING
134.911,490.794,30,PATHFINDING
133.612,490.715,30,PATHFINDING
132.368,490.636,30,PATHFINDING
131.17,490.565,30,PATHFINDING
130.022,490.496,30,PATHFINDING
128.918,490.431,30,PATHFINDING
127.858,490.37,30,PATHFINDING
126.839,490.312,30,PATHFINDING
125.862,490.257,30,PATHFINDING
124.922,490.206,30,PATHFINDING
124.02,490.157,30,PATHFINDING
121.92,490.11,30,PATHFINDING
120.686,490.066,30,PATHFINDING
117.769,489.038,30,PATHFINDING
115.744,489.492,30,PATHFINDING
113.303,489.018,30,PATHFINDING
111.28,489.15,30,PATHFINDING
109.133,488.909,30,PATHFINDING
107.205,488.918,30,PATHFINDING
105.27,488.78,30,PATHFINDING
103.468,488.746,30,PATHFINDING
101.704,488.656,30,PATHFINDING
100.033,488.61,30,PATHFINDING
98.4157,488.544,30,PATHFINDING
96.8729,488.499,30,PATHFINDING
95.3867,488.448,30,PATHFINDING
93.9645,488.407,30,PATHFINDING
92.5975,488.365,30,PATHFINDING
91.2874,488.329,30,PATHFINDING
90.0294,488.295,30,PATHFINDING
88.823,488.264,30,PATHFINDING
87.6651,488.236,30,PATHFINDING
86.5543,488.21,30,PATHFINDING
85.4885,488.186,30,PATHFINDING
84.4659,488.164,30,PATHFINDING
83.4847,488.144,30,PATHFINDING
82.5434,488.126,30,PATHFINDING
81.6401,488.109,30,PATHFINDING
80.7735,488.094,30,PATHFINDING
78.6778,488.08,30,PATHFINDING
77.4682,488.067,30,PATHFINDING
74.5302,487.117,30,PATHFINDING
72.8365,486.803,30,PATHFINDING
70.4905,486.124,30,PATHFINDING
68.6931,485.715,30,PATHFINDING
66.6752,485.17,30,PATHFINDING
64.9212,484.745,30,PATHFINDING
63.1179,484.277,30,PATHFINDING
61.46,483.867,30,PATHFINDING
59.8193,483.449,30,PATHFINDING
58.273,483.065,30,PATHFINDING
56.7678,482.687,30,PATHFINDING
55.3338,482.331,30,PATHFINDING
53.948,481.986,30,PATHFINDING
52.6213,481.658,30,PATHFINDING
51.3434,481.342,30,PATHFINDING
50.1174,481.04,30,PATHFINDING
48.9381,480.749,30,PATHFINDING
47.8058,480.471,30,PATHFINDING
46.7172,480.204,30,PATHFINDING
45.6716,479.949,30,PATHFINDING
44.6666,479.703,30,PATHFINDING
43.7011,479.468,30,PATHFINDING
42.7733,479.242,30,PATHFINDING
41.8818,479.026,30,PATHFINDING
41.0252,478.818,30,PATHFINDING
40.2021,478.619,30,PATHFINDING
38.1408,478.428,30,PATHFINDING
36.9678,478.244,30,PATHFINDING
34.0565,477.164,30,PATHFINDING
32.3934,476.702,30,PATHFINDING
30.0739,475.895,30,PATHFINDING
28.3038,475.352,30,PATHFINDING
26.3113,474.685,30,PATHFINDING
24.5821,474.138,30,PATHFINDING
22.8028,473.555,30,PATHFINDING
22.0172,473.555,30,PATHFINDING
21.2488,473.555,30,PATHFINDING
20.5194,473.555,30,PATHFINDING
19.8134,473.555,30,PATHFINDING
299.32,360.694,20,WANDERING
299.79,360.663,20,DANCING
299.112,360.663,20,DANCING
298.403,360.663,20,DANCING
297.76,360.663,20,DANCING
